step,Energy,Magnet,acc,J
428000001,-0.929106,0.7604,0.151864,1.11564
429000001,-0.879583,0.6994,0.153963,1.09783
430000001,-0.943302,0.7756,0.158097,1.12031
431000001,-0.935891,0.7764,0.142196,1.12056
432000001,-0.933943,0.7758,0.148447,1.12037
433000001,-0.899959,0.7378,0.141904,1.10887
434000001,-0.928997,0.767,0.14766,1.11766
435000001,-0.914135,0.745,0.149346,1.111
436000001,-0.905311,0.7416,0.147811,1.10999
437000001,-0.949372,0.7884,0.143016,1.12431
438000001,-0.936232,0.7846,0.140589,1.12312
439000001,-0.914378,0.7478,0.145726,1.11184
440000001,-0.920406,0.7434,0.150612,1.11053
441000001,-0.910668,0.7344,0.149859,1.10787
442000001,-0.909791,0.7326,0.152299,1.10734
443000001,-0.92745,0.7732,0.149237,1.11957
444000001,-0.910347,0.7404,0.151032,1.10964
445000001,-0.876174,0.7116,0.15468,1.10127
446000001,-0.902513,0.7392,0.160596,1.10928
447000001,-0.906728,0.7346,0.141279,1.10793
448000001,-0.895881,0.713,0.14564,1.10167
449000001,-0.929132,0.778,0.143929,1.12106
450000001,-0.904278,0.741,0.141737,1.10982
451000001,-0.925637,0.7608,0.138925,1.11576
452000001,-0.953205,0.801,0.150605,1.12832
453000001,-0.938038,0.7812,0.145367,1.12205
454000001,-0.917739,0.7452,0.14146,1.11106
455000001,-0.911011,0.7522,0.144821,1.11316
456000001,-0.928411,0.7752,0.148905,1.12019
457000001,-0.941763,0.78,0.14364,1.12168
458000001,-0.909281,0.736,0.157138,1.10834
459000001,-0.933342,0.7804,0.14263,1.1218
460000001,-0.911078,0.7434,0.145947,1.11053
461000001,-0.926946,0.7536,0.150991,1.11358
462000001,-0.899144,0.7288,0.15745,1.10623
463000001,-0.907365,0.7464,0.153524,1.11142
464000001,-0.882398,0.7002,0.151567,1.09806
465000001,-0.921174,0.7608,0.152223,1.11576
466000001,-0.895934,0.7208,0.153344,1.10391
467000001,-0.930607,0.7698,0.153575,1.11852
468000001,-0.939692,0.7858,0.142242,1.1235
469000001,-0.896604,0.718,0.151931,1.1031
470000001,-0.898341,0.7366,0.152645,1.10852
471000001,-0.906574,0.7468,0.144267,1.11154
472000001,-0.920307,0.7466,0.167133,1.11148
473000001,-0.902446,0.7222,0.150348,1.10431
474000001,-0.918826,0.7496,0.158313,1.11238
475000001,-0.873681,0.7064,0.163446,1.0998
476000001,-0.933174,0.7676,0.157878,1.11784
477000001,-0.913001,0.744,0.15663,1.11071
478000001,-0.919084,0.7578,0.149165,1.11485
479000001,-0.904693,0.7372,0.146789,1.10869
480000001,-0.890509,0.7316,0.16042,1.10705
481000001,-0.925466,0.7742,0.149657,1.11988
482000001,-0.94077,0.7762,0.144458,1.1205
483000001,-0.932634,0.7742,0.143672,1.11988
484000001,-0.899461,0.732,0.151097,1.10716
485000001,-0.916601,0.7514,0.161453,1.11292
486000001,-0.842006,0.65,0.153607,1.0845
487000001,-0.875378,0.7022,0.156025,1.09862
488000001,-0.885817,0.7056,0.168383,1.09957
489000001,-0.940541,0.7736,0.15476,1.11969
490000001,-0.915034,0.7396,0.160028,1.1094
491000001,-0.929278,0.7716,0.144172,1.11907
492000001,-0.904384,0.7396,0.147458,1.1094
493000001,-0.878319,0.7016,0.156652,1.09845
494000001,-0.901384,0.7474,0.153319,1.11172
495000001,-0.932727,0.7676,0.142739,1.11784
496000001,-0.90267,0.7306,0.152921,1.10676
497000001,-0.943948,0.7866,0.149522,1.12375
498000001,-0.910713,0.7528,0.143919,1.11334
499000001,-0.922055,0.7572,0.137314,1.11467
500000001,-0.913552,0.7408,0.147604,1.10976
501000001,-0.948165,0.794,0.148168,1.12609
502000001,-0.907177,0.7438,0.149617,1.11065
503000001,-0.88477,0.7068,0.159457,1.09991
504000001,-0.901996,0.7352,0.16073,1.1081
505000001,-0.906429,0.7352,0.154502,1.1081
506000001,-0.89652,0.7364,0.149964,1.10846
507000001,-0.914178,0.756,0.146512,1.11431
508000001,-0.917151,0.7572,0.148194,1.11467
509000001,-0.914574,0.7558,0.154823,1.11425
510000001,-0.902236,0.7362,0.163362,1.1084
511000001,-0.914524,0.7556,0.145533,1.11419
512000001,-0.88693,0.7124,0.155316,1.1015
513000001,-0.944269,0.781,0.155029,1.12199
514000001,-0.928728,0.7712,0.153203,1.11895
515000001,-0.928735,0.7782,0.139589,1.12112
516000001,-0.911207,0.7548,0.143973,1.11394
517000001,-0.932085,0.7928,0.135666,1.12571
518000001,-0.926766,0.7582,0.149831,1.11497
519000001,-0.931539,0.7682,0.148912,1.11803
520000001,-0.929565,0.7762,0.14698,1.1205
521000001,-0.920568,0.7566,0.136906,1.11449
522000001,-0.92199,0.7498,0.149508,1.11244
523000001,-0.887518,0.7092,0.152823,1.10059
524000001,-0.964898,0.7992,0.145792,1.12774
525000001,-0.931116,0.777,0.150855,1.12075
526000001,-0.918381,0.7496,0.151875,1.11238
527000001,-0.914628,0.7452,0.149008,1.11106
528000001,-0.911306,0.7552,0.151166,1.11407
529000001,-0.886821,0.71,0.147584,1.10082
530000001,-0.913096,0.7462,0.146301,1.11136
531000001,-0.931759,0.7708,0.143869,1.11883
532000001,-0.947069,0.8,0.15674,1.128
533000001,-0.90069,0.739,0.142157,1.10922
534000001,-0.919785,0.7606,0.157824,1.1157
535000001,-0.874697,0.6952,0.153513,1.09666
536000001,-0.937464,0.779,0.151829,1.12137
537000001,-0.945416,0.7972,0.145823,1.12711
538000001,-0.91843,0.7498,0.145141,1.11244
539000001,-0.944996,0.799,0.141088,1.12768
540000001,-0.93725,0.773,0.13935,1.11951
541000001,-0.922621,0.763,0.140926,1.11643
542000001,-0.913369,0.7364,0.149163,1.10846
543000001,-0.930901,0.7692,0.154264,1.11833
544000001,-0.894334,0.7234,0.146387,1.10466
